customer_id,age,income,tenure,last_purchase_days,avg_order_value,campaign_channel,campaign_type,sent,opened
3962,61,55054,43,73,72,social,promotional,1,1
3963,28,30996,10,69,102,social,promotional,0,1
3964,56,56580,105,177,126,email,promotional,1,1
3965,21,75523,76,354,79,push,promotional,1,1
3966,68,49455,30,2,88,email,promotional,0,0
3967,18,49966,51,309,71,email,informational,1,1
3968,45,73520,33,119,59,social,promotional,1,1
3969,41,35444,18,7,74,email,promotional,1,0
3970,52,75913,78,255,116,email,loyalty,1,1
3971,30,64593,22,75,92,social,loyalty,1,1
3972,64,36136,64,351,74,push,promotional,1,1
3973,51,39975,21,195,165,social,informational,1,0
3974,28,42127,1,187,78,push,loyalty,1,1
3975,53,22496,113,3,118,email,loyalty,0,0
3976,68,53907,107,184,109,email,promotional,1,1
3977,34,36815,116,335,107,social,informational,1,1
3978,52,54448,15,273,45,social,informational,1,0
3979,35,30635,36,52,138,social,loyalty,1,0
3980,57,63845,47,263,109,email,loyalty,0,1
3981,39,61064,54,133,127,email,loyalty,1,1
3982,41,39411,86,225,134,push,loyalty,1,1
3983,36,55394,32,310,151,social,loyalty,1,1
3984,54,51243,58,61,70,email,promotional,1,1
3985,56,72234,46,16,78,push,promotional,1,1
3986,38,34512,54,229,82,social,promotional,1,0
3987,25,47715,33,195,74,social,loyalty,0,1
3988,45,40389,105,251,139,push,promotional,1,1
3989,22,50672,39,303,69,push,loyalty,1,1
3990,34,57999,23,48,88,push,informational,1,0
3991,54,40222,43,235,51,email,informational,0,1
3992,53,44538,55,121,121,social,promotional,1,1
3993,36,64490,2,320,96,social,informational,1,1
3994,44,70359,66,50,126,push,informational,1,1
3995,51,57402,38,41,121,email,informational,0,0
3996,28,47930,119,22,50,push,promotional,1,0
3997,62,46503,115,182,105,email,informational,1,1
3998,64,58221,29,5,67,social,promotional,0,1
3999,29,53416,116,145,104,social,loyalty,1,1
4000,38,25265,110,357,82,email,loyalty,1,1
4001,28,58585,67,78,155,social,promotional,0,1
4002,56,37091,103,231,179,social,promotional,0,0
4003,45,28745,71,297,92,push,informational,1,1
4004,22,24974,36,348,102,email,loyalty,1,1
4005,34,46758,29,209,31,social,informational,1,1
4006,37,34752,119,163,50,social,loyalty,1,1
4007,58,15104,37,168,111,email,informational,0,0
4008,63,44623,113,278,99,social,informational,1,1
4009,29,42641,100,237,112,email,loyalty,0,1
4010,23,47751,87,176,76,email,informational,1,1
4011,34,40566,45,53,109,push,loyalty,1,0
4012,68,77439,16,349,24,email,promotional,1,1
4013,36,57760,112,10,81,push,informational,0,0
4014,43,42505,31,146,113,social,loyalty,0,1
4015,65,49045,34,227,150,email,loyalty,1,1
4016,61,71219,50,236,96,push,informational,1,1
4017,61,64349,65,242,117,email,loyalty,1,1
4018,69,29056,82,305,79,social,informational,0,1
4019,49,35385,62,71,113,push,informational,1,1
4020,23,38272,104,158,85,push,promotional,1,1
4021,53,43404,43,19,158,push,promotional,1,0
4022,55,41068,56,55,90,social,promotional,1,0
4023,28,50510,15,215,94,push,informational,0,1
4024,50,61035,48,209,123,social,informational,1,1
4025,41,63539,49,21,115,social,loyalty,1,1
4026,40,45098,81,282,89,email,promotional,0,1
4027,32,25479,44,249,112,social,promotional,1,1
4028,44,34393,10,28,68,push,loyalty,1,0
4029,28,42203,20,296,106,push,promotional,1,1
4030,68,31324,70,211,116,social,promotional,1,1
4031,67,67112,8,285,87,social,promotional,1,1
4032,34,32306,45,20,88,email,loyalty,1,0
4033,68,59255,34,20,81,email,promotional,1,0
4034,31,24771,96,330,56,push,informational,1,1
4035,44,59858,51,120,112,social,promotional,1,1
4036,35,47910,118,97,85,push,informational,0,1
4037,45,72687,106,120,116,social,promotional,1,1
4038,68,33026,4,25,94,push,informational,1,1
4039,64,41538,108,153,118,push,promotional,1,1
4040,64,44443,114,245,48,push,informational,1,1
4041,21,47712,39,260,65,social,informational,0,1
4042,24,44810,84,4,74,email,promotional,1,0
4043,62,45099,24,143,135,email,loyalty,1,1
4044,52,44854,88,282,112,social,promotional,1,1
4045,65,18932,55,335,92,email,loyalty,1,1
4046,26,64900,26,346,85,push,loyalty,0,1
4047,25,92917,25,220,117,social,loyalty,1,0
4048,69,54474,36,327,82,social,loyalty,1,1
4049,62,32963,71,160,122,email,loyalty,0,1
4050,34,34481,74,76,93,email,loyalty,1,1
4051,34,59197,58,99,138,push,promotional,1,1
4052,66,55782,111,180,71,social,informational,1,0
4053,50,45735,12,127,96,email,informational,0,1
4054,49,61301,1,32,72,social,promotional,0,1
4055,25,19041,116,265,148,push,promotional,1,1
4056,36,61310,50,334,100,push,promotional,1,1
4057,55,53566,25,13,69,push,loyalty,0,0
4058,20,35060,80,352,72,social,loyalty,0,1
4059,22,28500,5,339,115,social,informational,1,1
4060,30,51819,83,202,45,social,promotional,1,0
4061,64,71108,68,18,94,social,informational,1,1
4062,63,46578,6,93,74,social,informational,1,1
4063,48,37209,26,280,95,push,loyalty,1,0
4064,33,52869,113,358,103,push,loyalty,0,1
4065,67,77313,103,316,97,push,informational,1,0
4066,49,56469,55,60,92,email,loyalty,1,0
4067,39,58091,39,214,104,push,loyalty,1,1
4068,46,68341,9,100,152,social,loyalty,0,1
4069,39,57088,45,1,138,push,informational,1,0
4070,60,38285,116,43,89,email,informational,1,0
4071,20,23831,14,311,121,email,informational,1,1
4072,27,36175,112,168,120,email,promotional,1,1
4073,59,33429,55,192,88,email,informational,1,1
4074,38,59889,9,34,99,email,loyalty,0,1
4075,33,61975,15,34,116,social,informational,1,1
4076,29,52633,37,176,78,push,promotional,1,0
4077,19,30969,50,196,92,social,loyalty,0,1
4078,58,76798,117,158,94,social,informational,1,1
4079,41,43756,84,245,91,email,informational,1,1
4080,52,59052,72,340,90,push,loyalty,1,0
4081,47,50739,96,346,113,push,informational,1,1
4082,47,53129,111,335,100,push,promotional,1,1
4083,64,58522,21,71,119,email,loyalty,1,1
4084,52,39559,57,327,175,social,informational,1,1
4085,36,69581,105,114,83,push,loyalty,0,1
4086,67,26307,19,285,106,social,informational,1,0
4087,25,34421,93,143,115,push,informational,1,0
4088,43,69386,58,97,132,push,loyalty,1,1
4089,66,58850,95,309,113,push,informational,1,1
4090,57,88105,118,320,67,push,informational,1,1
4091,24,51025,6,212,80,email,loyalty,1,1
4092,47,75506,4,317,104,email,informational,0,1
4093,24,22137,43,185,79,social,informational,1,1
4094,20,28797,93,205,55,email,loyalty,1,1
4095,18,63432,42,364,75,push,promotional,0,1
4096,53,23894,3,216,75,social,promotional,1,0
4097,42,47039,1,246,69,social,promotional,1,1
4098,54,67508,108,239,175,social,promotional,1,1
4099,18,57517,55,293,109,push,promotional,1,1
4100,32,50166,15,8,103,push,promotional,1,1
4101,54,43263,47,78,127,social,loyalty,1,1
4102,30,53033,85,324,153,email,loyalty,1,1
4103,57,58658,46,277,111,push,loyalty,0,1
4104,25,40086,58,202,130,push,informational,1,1
4105,22,55576,95,214,84,email,promotional,1,1
4106,26,66176,71,94,72,social,promotional,1,0
4107,18,46662,81,75,127,email,loyalty,0,1
4108,53,51021,83,157,126,push,informational,1,1
4109,52,57256,39,153,123,social,informational,1,1
4110,19,58270,3,142,103,social,loyalty,1,1
4111,57,63176,30,78,76,email,promotional,0,0
4112,40,34784,35,322,85,push,informational,1,1
4113,26,42066,57,182,134,push,promotional,1,1
4114,51,42621,29,195,82,social,informational,0,1
4115,63,36441,50,158,105,push,promotional,1,1
4116,31,23023,62,146,76,social,informational,1,1
4117,21,1182,52,54,94,social,promotional,1,1
4118,47,67931,118,356,67,social,promotional,1,1
4119,48,26691,14,277,97,push,promotional,1,1
4120,55,73497,35,309,85,email,loyalty,1,1
4121,28,61091,28,83,48,social,promotional,1,1
4122,52,43914,58,156,119,email,promotional,1,0
4123,25,59246,30,4,118,email,informational,0,0
4124,20,56376,90,311,101,email,informational,1,1
4125,31,33473,7,271,66,email,loyalty,1,1
4126,30,49775,39,64,66,email,informational,1,0
4127,62,35302,95,112,169,social,promotional,1,1
4128,49,59811,69,239,21,push,loyalty,1,0
4129,51,39271,35,144,67,email,loyalty,0,1
4130,62,48550,114,20,164,push,loyalty,1,0
4131,36,47903,111,64,173,push,promotional,0,1
4132,55,51823,52,289,150,social,promotional,0,1
4133,33,74938,14,81,115,email,informational,1,1
4134,19,46385,63,197,80,push,informational,1,1
4135,57,68268,36,69,49,push,informational,1,1
4136,34,57199,91,186,112,email,loyalty,1,1
4137,51,71276,24,167,77,social,promotional,1,1
4138,59,44923,40,205,143,social,informational,1,1
4139,33,60442,29,164,44,email,promotional,1,1
4140,55,49110,53,94,106,push,loyalty,1,1
4141,19,5159,109,249,127,social,promotional,0,1
4142,19,33652,22,68,130,social,promotional,1,1
4143,43,58735,72,343,125,push,loyalty,1,1
4144,30,57743,15,21,110,push,informational,0,0
4145,64,30575,113,319,103,push,promotional,1,1
4146,48,53305,69,85,127,push,promotional,1,0
4147,51,57548,116,24,110,email,loyalty,1,0
4148,56,49480,64,111,111,push,promotional,0,0
4149,20,60932,4,351,101,social,promotional,1,1
4150,25,58888,75,83,88,push,promotional,0,1
4151,40,49472,18,358,59,push,loyalty,1,1
4152,31,42337,42,78,64,email,promotional,1,1
4153,44,65638,113,140,88,email,loyalty,0,1
4154,46,56947,30,271,96,push,informational,1,1
4155,56,29278,15,339,70,email,promotional,1,0
4156,56,53313,70,169,68,email,loyalty,1,0
4157,18,32734,55,197,89,email,loyalty,0,1
4158,34,35531,53,262,127,email,promotional,1,1
4159,58,40221,16,215,36,push,loyalty,1,1
4160,47,50673,111,67,71,email,informational,0,1
4161,30,55617,104,229,104,email,informational,1,1
4162,38,43865,73,161,138,social,informational,1,1
4163,36,44522,107,122,164,push,informational,0,1
4164,36,42451,34,149,89,email,loyalty,1,1
4165,42,65712,27,340,89,social,loyalty,1,1
4166,39,7205,13,193,95,email,informational,1,0
4167,48,45369,100,231,106,push,informational,1,1
4168,34,73174,27,111,98,social,informational,1,1
4169,40,57758,73,145,103,social,informational,1,1
4170,49,69002,69,221,59,push,informational,1,1
4171,27,19486,115,64,50,social,loyalty,1,1
4172,27,31366,86,126,121,social,informational,1,1
4173,53,57710,31,218,94,email,informational,0,1
4174,25,73259,3,284,125,social,promotional,0,1
4175,69,32881,30,354,106,push,loyalty,1,1
4176,37,44183,21,236,57,email,informational,1,1
4177,49,56021,99,13,146,social,loyalty,1,0
4178,67,28212,6,153,100,email,promotional,1,1
4179,31,57825,92,239,77,push,promotional,0,1
4180,67,9864,32,190,83,social,informational,1,1
4181,45,57383,42,151,63,push,informational,1,1
4182,63,35073,101,86,109,push,informational,1,1
4183,69,43286,62,21,96,social,informational,1,0
4184,41,59778,89,182,160,social,promotional,0,1
4185,32,56708,32,319,115,email,loyalty,1,1
4186,39,49880,99,158,158,push,informational,1,1
4187,47,64535,86,76,71,social,loyalty,1,1
4188,21,24497,88,329,90,push,informational,1,1
4189,30,53066,39,203,126,social,informational,1,1
4190,40,38147,64,229,117,push,promotional,1,1
4191,25,63770,118,152,99,email,informational,1,1
4192,35,60306,30,263,67,push,informational,1,1
4193,29,60850,63,72,34,social,informational,1,1
4194,48,74680,114,225,93,email,promotional,1,1
4195,31,66895,96,131,94,email,loyalty,1,1
4196,51,47638,31,360,103,social,promotional,1,1
4197,35,49980,87,28,56,email,informational,1,0
4198,51,59014,40,299,73,push,informational,1,1
4199,28,52042,33,97,111,push,informational,1,1
4200,58,60577,63,46,117,social,loyalty,1,1
4201,29,16545,25,1,106,push,loyalty,0,0
4202,66,78212,36,166,89,social,informational,0,1
4203,32,50915,24,245,64,email,informational,1,1
4204,48,25663,95,219,128,push,loyalty,1,1
4205,66,36293,58,102,121,social,promotional,1,1
4206,46,18060,39,291,82,push,promotional,1,1
4207,43,33646,46,204,124,email,loyalty,0,1
4208,35,47866,77,202,97,email,loyalty,1,0
4209,49,72720,10,54,79,push,informational,1,1
4210,39,56160,87,280,127,email,loyalty,1,1
4211,55,53492,82,278,103,social,loyalty,1,1
4212,34,32973,32,16,87,push,informational,1,0
4213,40,37632,97,13,61,push,loyalty,0,0
4214,41,38796,36,356,64,email,informational,0,1
4215,67,39408,28,356,125,social,promotional,1,1
4216,25,44726,16,318,113,push,promotional,1,1
4217,58,45859,16,87,64,push,promotional,1,1
4218,23,44913,18,78,64,email,informational,0,1
4219,22,39930,8,67,163,email,promotional,1,1
4220,61,52025,106,347,113,social,promotional,1,1
4221,46,45283,80,211,136,social,informational,1,1
4222,45,26066,119,214,144,email,informational,1,1
4223,28,50515,75,185,72,social,promotional,0,1
4224,18,48248,70,33,152,email,promotional,1,0
4225,60,26305,1,115,67,push,promotional,1,1
4226,36,41130,62,275,121,email,loyalty,1,1
4227,26,58956,76,198,96,email,informational,1,1
4228,44,32953,38,143,121,email,informational,1,1
4229,51,31367,92,228,93,push,informational,0,1
4230,61,45126,45,120,116,social,informational,1,1
4231,21,59343,58,353,140,social,promotional,1,1
4232,53,77154,81,24,133,social,informational,1,1
4233,35,59884,1,27,98,email,loyalty,1,0
4234,32,66272,32,75,71,email,loyalty,1,1
4235,68,55200,8,241,91,social,promotional,0,0
4236,30,39723,118,23,113,push,promotional,1,0
4237,36,59775,40,161,119,push,informational,1,1
4238,66,48715,56,41,132,push,promotional,0,0
4239,23,55655,63,238,78,push,promotional,1,1
4240,65,35809,107,239,72,email,promotional,1,1
4241,29,56996,110,56,69,social,loyalty,1,0
4242,68,48192,88,98,94,push,informational,1,1
4243,54,53468,74,146,106,email,promotional,1,1
4244,34,48723,111,262,111,email,informational,0,1
4245,40,45841,103,40,57,email,informational,1,0
4246,43,57270,103,193,71,social,informational,1,1
4247,46,43908,74,239,78,email,loyalty,1,1
4248,50,26169,36,42,152,social,informational,1,0
4249,44,21890,89,222,88,social,informational,1,1
4250,42,52766,114,196,55,social,promotional,1,1
4251,27,43291,57,288,111,social,promotional,1,0
4252,64,24063,74,10,96,email,loyalty,0,0
4253,40,51598,83,235,64,email,informational,1,1
4254,38,48591,110,325,85,email,loyalty,1,1
4255,38,42505,45,265,89,push,informational,1,1
4256,60,53702,79,69,96,push,loyalty,1,1
4257,30,69726,80,139,127,social,informational,1,1
4258,54,69268,2,355,116,social,promotional,1,1
4259,50,52156,93,219,103,social,loyalty,1,1
4260,41,48729,68,196,129,social,promotional,1,1
4261,61,52366,117,74,87,social,informational,1,1
4262,28,54635,50,103,78,push,loyalty,1,1
4263,34,45975,29,225,109,social,promotional,0,1
4264,21,52618,95,123,106,email,promotional,1,1
4265,64,26395,81,102,55,social,promotional,0,0
4266,42,51220,10,264,144,email,informational,0,0
4267,47,57152,27,161,69,email,loyalty,1,1
4268,26,42652,117,233,115,email,promotional,1,1
4269,38,48567,105,275,116,email,informational,1,1
4270,37,33327,15,258,20,social,informational,1,1
4271,36,31245,60,311,106,social,informational,1,1
4272,36,53162,108,139,149,social,loyalty,1,1
4273,29,39056,31,227,78,social,informational,1,1
4274,54,23347,21,273,43,social,informational,1,1
4275,59,33323,60,317,96,push,loyalty,1,1
4276,34,35504,58,86,113,email,loyalty,1,1
4277,54,61618,41,291,97,email,informational,1,1
4278,65,52686,46,217,71,push,informational,1,1
4279,56,36925,45,359,69,push,promotional,0,1
4280,45,41183,26,66,51,social,loyalty,1,1
4281,58,69681,102,257,43,social,loyalty,0,1
4282,52,64041,51,135,89,email,promotional,1,1
4283,64,33229,36,55,112,social,informational,1,0
4284,65,67452,52,356,104,email,informational,0,1
4285,35,48790,81,243,107,social,informational,1,1
4286,31,61994,51,252,118,social,informational,1,1
4287,52,47550,3,21,139,email,promotional,0,0
4288,61,67787,14,307,100,push,loyalty,1,1
4289,58,32605,49,163,110,push,loyalty,1,1
4290,24,46168,77,356,110,social,informational,1,1
4291,58,68246,105,264,104,push,promotional,1,0
4292,30,14110,91,68,100,social,informational,1,1
4293,35,49309,1,107,103,push,informational,0,0
4294,54,44096,57,67,146,push,promotional,1,1
4295,30,60269,17,199,142,email,promotional,0,1
4296,53,66048,112,192,48,push,loyalty,1,1
4297,48,60954,50,2,106,social,loyalty,1,1
4298,19,53615,98,257,100,email,informational,1,1
4299,33,50608,14,1,137,push,informational,1,0
4300,26,44859,118,358,98,email,loyalty,1,1
4301,26,53149,119,115,107,push,promotional,1,1
4302,55,71894,59,88,80,social,informational,1,1
4303,28,37542,81,197,124,social,informational,1,1
4304,39,43968,3,92,62,email,promotional,1,1
4305,50,48867,98,274,90,push,informational,1,1
4306,53,65013,40,344,68,push,promotional,1,1
4307,62,53349,89,160,90,email,loyalty,1,1
4308,40,64752,66,173,83,email,loyalty,0,1
4309,62,65511,34,33,125,social,loyalty,0,1
4310,62,58880,90,73,93,email,loyalty,0,0
4311,51,34040,95,196,144,push,loyalty,1,1
4312,26,74916,9,284,92,email,informational,1,1
4313,41,71185,94,87,67,social,loyalty,1,1
4314,25,50953,84,309,92,email,informational,1,1
4315,24,29273,21,224,114,push,informational,0,0
4316,53,26592,93,44,150,email,promotional,1,0
4317,35,53814,25,336,80,email,informational,1,0
4318,20,39473,102,138,149,email,informational,1,1
4319,45,24242,44,270,94,social,loyalty,1,1
4320,23,26309,25,359,86,social,loyalty,0,1
4321,61,42950,9,36,123,social,promotional,0,0
4322,61,52923,103,34,142,social,promotional,1,0
4323,38,71085,62,88,116,push,informational,1,1
4324,45,57263,108,146,57,push,promotional,1,1
4325,57,44278,26,16,109,social,loyalty,1,0
4326,18,55699,57,233,165,social,loyalty,0,1
4327,53,54358,37,41,31,social,loyalty,1,0
4328,38,61093,16,255,111,email,informational,1,1
4329,60,49400,37,281,91,push,informational,1,1
4330,52,65542,76,126,71,email,promotional,1,1
4331,30,62366,24,8,131,social,loyalty,1,1
4332,66,51240,26,350,47,push,informational,1,1
4333,27,48211,20,340,89,social,informational,1,1
4334,61,63796,9,324,130,email,promotional,1,1
4335,64,39297,87,176,126,push,loyalty,1,1
4336,27,27400,103,228,117,email,loyalty,0,1
4337,63,27315,29,323,105,push,promotional,0,1
4338,30,38054,31,18,96,social,promotional,1,1
4339,54,59894,19,56,85,push,promotional,1,0
4340,55,43658,20,35,70,email,promotional,1,0
4341,41,53067,87,118,124,email,loyalty,1,0
4342,19,42570,107,282,106,email,loyalty,1,1
4343,39,42689,27,254,125,email,promotional,0,1
4344,34,34618,94,213,76,social,informational,1,1
4345,53,48621,85,61,75,email,informational,1,0
4346,31,47372,44,88,114,social,loyalty,1,1
4347,27,56189,35,271,31,push,loyalty,1,1
4348,52,54315,113,347,24,email,promotional,1,1
4349,42,47042,71,32,130,push,informational,1,0
4350,20,27408,22,133,78,push,loyalty,1,0
4351,64,66058,74,64,105,social,informational,1,1
4352,55,48724,87,199,111,email,promotional,1,1
4353,34,51194,15,256,131,social,loyalty,1,1
4354,29,74007,94,342,86,email,loyalty,1,1
4355,69,63623,98,155,88,push,informational,1,1
4356,41,56696,13,231,81,social,informational,1,1
4357,46,49965,4,301,118,email,loyalty,1,1
4358,60,49825,82,35,119,push,informational,0,0
4359,42,53601,56,26,138,social,informational,0,0
4360,53,56103,23,23,62,social,promotional,1,0
4361,43,75671,97,141,167,social,informational,0,1
4362,55,87098,98,285,90,social,loyalty,1,1
4363,18,54353,34,320,98,push,promotional,1,1
4364,37,17700,100,156,104,push,loyalty,0,1
4365,45,35723,99,113,72,push,promotional,1,1
4366,33,77172,17,139,87,push,promotional,0,1
4367,64,60779,28,209,143,email,informational,0,1
4368,34,56390,14,323,144,push,informational,0,1
4369,57,47497,34,364,106,social,loyalty,1,1
4370,45,32164,112,86,131,social,informational,1,1
4371,29,75166,75,285,112,social,promotional,1,1
4372,44,37651,57,60,98,social,informational,1,0
4373,59,60939,77,54,77,email,loyalty,0,1
4374,64,30489,97,93,74,social,promotional,1,1
4375,47,46769,55,325,77,social,loyalty,1,1
4376,58,64894,66,265,148,social,informational,1,1
4377,51,46254,98,213,126,push,promotional,1,1
4378,54,44473,117,333,143,push,loyalty,1,1
4379,23,50159,93,10,111,email,informational,1,0
4380,24,29959,37,358,73,email,informational,0,1
4381,49,27137,68,203,118,email,loyalty,1,1
4382,49,60713,76,196,138,social,promotional,0,0
4383,42,43666,26,58,119,email,loyalty,1,0
4384,50,60597,61,256,60,push,informational,0,1
4385,24,66772,92,223,55,push,loyalty,1,1
4386,69,67979,67,180,119,push,informational,1,1
4387,29,25684,84,362,90,social,promotional,1,1
4388,33,39532,74,35,109,social,loyalty,0,0
4389,33,58063,52,359,78,email,promotional,1,0
4390,60,58295,18,103,103,email,loyalty,1,1
4391,53,83741,53,161,66,email,informational,1,1
4392,30,36385,63,200,107,email,promotional,0,1
4393,24,67522,53,160,121,social,informational,1,1
4394,53,55584,117,183,123,push,loyalty,1,1
4395,64,25396,27,353,60,social,informational,1,1
4396,68,41782,31,136,114,email,loyalty,1,1
4397,26,53937,91,226,82,social,promotional,1,1
4398,49,24434,106,243,145,push,informational,1,1
4399,28,18891,1,106,128,social,informational,1,1
4400,25,23581,6,71,100,push,loyalty,1,1
4401,50,53887,11,77,165,email,loyalty,0,1
4402,40,42729,34,54,78,social,loyalty,0,1
4403,42,40700,103,277,98,email,promotional,1,1
4404,25,41215,84,111,116,email,informational,0,1
4405,62,28638,63,224,161,push,loyalty,1,1
4406,39,43153,53,75,143,push,loyalty,1,1
4407,21,22694,85,14,124,email,informational,0,0
4408,57,67814,85,258,73,push,promotional,1,1
4409,20,75384,18,189,73,push,informational,1,1
4410,46,15109,21,364,120,email,loyalty,1,1
4411,58,42963,19,239,62,email,informational,0,1
4412,46,43939,4,334,109,push,loyalty,0,1
4413,51,47382,77,304,124,email,loyalty,0,1
4414,51,65022,82,91,55,email,informational,1,1
4415,45,43006,116,184,119,push,informational,1,0
4416,30,48676,29,17,126,social,promotional,1,0
4417,32,94685,25,12,89,social,loyalty,1,1
4418,40,48330,56,166,95,email,loyalty,1,0
4419,61,76493,77,146,46,push,loyalty,1,1
4420,43,57529,63,282,96,email,loyalty,1,1
4421,21,41694,27,37,54,push,loyalty,1,0
4422,43,39188,60,70,79,email,informational,1,1
4423,57,49890,83,169,87,email,loyalty,1,1
4424,26,33102,49,335,65,push,informational,1,1
4425,22,37042,65,170,62,email,promotional,1,1
4426,49,43654,38,253,64,social,loyalty,1,1
4427,37,54400,83,346,136,social,promotional,1,1
4428,67,77389,52,297,97,push,informational,0,1
4429,28,42725,1,142,137,email,informational,1,0
4430,32,56922,40,273,87,social,promotional,1,1
4431,49,25581,81,225,88,push,loyalty,1,1
4432,45,65904,21,183,87,push,informational,1,1
4433,39,24174,86,221,20,push,informational,0,1
4434,58,61975,15,53,115,social,informational,1,1
4435,34,48786,50,118,96,social,informational,1,1
4436,43,48190,103,159,101,social,informational,1,1
4437,61,45496,48,136,37,social,informational,0,1
4438,24,30481,103,77,99,email,promotional,0,0
4439,59,31275,32,336,86,social,loyalty,1,1
4440,43,62547,49,45,103,push,loyalty,1,1
4441,42,50179,68,18,97,email,loyalty,0,0
4442,27,45386,108,355,85,social,loyalty,1,1
4443,62,56650,45,205,116,email,promotional,0,1
4444,36,51519,32,324,130,push,promotional,1,1
4445,28,38106,4,83,87,social,loyalty,1,1
4446,30,86914,117,50,56,email,informational,1,1
4447,25,61111,65,281,58,social,loyalty,1,1
4448,57,51906,97,166,112,email,informational,0,0
4449,21,42295,71,243,138,email,informational,1,1
4450,64,64291,73,164,45,push,promotional,0,1
4451,48,38186,65,324,69,push,informational,1,1
4452,45,36923,80,56,90,social,promotional,0,0
4453,28,75399,18,39,38,social,loyalty,1,1
4454,60,50460,54,319,97,email,promotional,1,1
4455,18,38549,47,128,110,push,informational,1,1
4456,66,50085,6,122,114,push,informational,1,1
4457,64,62752,66,247,88,email,informational,1,1
4458,69,59318,9,186,89,push,loyalty,0,1
4459,55,64613,68,208,69,push,promotional,0,1
4460,41,31256,109,315,46,email,loyalty,1,0
4461,64,64237,23,304,94,social,promotional,1,0
4462,48,47314,118,239,112,social,loyalty,0,1
4463,58,51336,107,215,100,social,loyalty,1,1
4464,63,68142,109,292,133,email,informational,1,1
4465,67,60540,43,224,110,social,loyalty,1,1
4466,43,55265,51,88,119,email,loyalty,0,1
4467,66,20240,72,25,105,email,promotional,1,0
4468,67,49317,103,220,155,push,loyalty,1,0
4469,22,38229,25,275,85,push,informational,1,1
4470,37,60665,80,135,120,social,loyalty,1,1
4471,69,64864,35,233,107,email,promotional,1,1
4472,58,45469,17,66,122,social,promotional,0,1
4473,28,39994,18,80,110,social,loyalty,1,1
4474,50,73344,27,255,98,push,loyalty,1,1
4475,67,40952,15,125,111,social,promotional,1,1
4476,55,32081,81,146,115,social,informational,1,1
4477,44,37509,107,103,119,push,loyalty,1,1
4478,51,41675,69,277,143,social,informational,1,1
4479,32,37079,80,124,105,social,informational,1,1
4480,49,62680,15,267,67,email,loyalty,1,1
4481,38,17031,42,278,104,social,informational,1,1
4482,63,36761,110,111,86,push,promotional,1,1
4483,22,49287,34,313,85,push,informational,1,1
4484,23,53153,48,89,90,email,promotional,1,1
4485,55,75377,83,158,72,push,loyalty,1,1
4486,39,73178,8,216,28,push,informational,1,1
4487,35,25988,111,301,144,push,promotional,1,1
4488,31,21379,10,36,85,social,promotional,1,0
4489,27,50374,5,87,48,email,loyalty,1,1
4490,63,39902,116,118,105,email,informational,1,1
4491,30,32119,48,328,118,email,promotional,1,1
4492,48,50241,117,182,94,email,promotional,1,1
4493,47,53460,26,68,61,push,loyalty,1,1
4494,20,37415,86,359,57,social,informational,1,1
4495,47,40638,108,159,168,push,informational,1,1
4496,23,38569,23,285,57,push,promotional,1,1
4497,46,43827,62,164,51,push,informational,1,1
4498,25,58121,13,361,90,push,informational,1,1
4499,61,33831,9,73,124,email,informational,1,1
4500,62,40389,113,119,149,email,informational,1,0
4501,60,44010,20,341,93,social,informational,1,1
4502,61,49898,92,195,93,push,informational,1,1
4503,50,54139,108,89,61,email,informational,1,1
4504,34,80633,57,345,132,social,promotional,1,1
4505,65,58581,101,76,97,push,promotional,1,1
4506,28,58938,24,221,98,push,informational,1,1
4507,30,46000,108,139,113,email,informational,1,1
4508,67,35302,33,241,109,push,loyalty,1,1
4509,28,42076,20,154,95,push,promotional,1,0
4510,48,39345,60,53,139,email,loyalty,1,0
4511,45,55883,48,142,51,social,promotional,1,1
4512,61,25230,64,320,106,social,loyalty,1,1
4513,23,58888,30,31,112,email,loyalty,1,0
4514,58,48241,108,223,87,email,loyalty,1,0
4515,33,61000,73,292,118,social,promotional,1,1
4516,21,39141,109,266,119,social,promotional,1,1
4517,52,36479,113,282,133,email,informational,1,1
4518,65,43899,17,276,96,email,promotional,0,1
4519,43,43540,100,44,93,email,promotional,1,1
4520,29,62095,14,62,116,push,promotional,1,1
4521,28,61952,19,201,94,email,promotional,1,1
4522,54,78575,71,335,54,push,informational,1,1
4523,42,42567,59,9,125,social,informational,1,0
4524,35,-213,67,71,44,social,promotional,1,1
4525,36,43858,97,90,112,email,loyalty,1,1
4526,40,53459,44,24,176,email,loyalty,1,0
4527,55,60717,32,140,115,social,promotional,0,1
4528,35,54554,111,316,79,social,informational,1,0
4529,43,42555,11,340,86,social,loyalty,1,1
4530,23,75712,106,78,111,social,informational,1,1
4531,21,34493,2,214,99,email,informational,0,1
4532,61,45880,90,16,122,push,loyalty,1,0
4533,68,33801,68,29,143,social,promotional,1,0
4534,46,50293,17,291,139,social,informational,0,1
4535,51,73835,81,43,65,push,loyalty,1,1
4536,34,47886,92,352,100,email,informational,1,0
4537,60,47978,94,53,114,push,loyalty,1,0
4538,60,24560,40,276,145,email,promotional,0,1
4539,33,45695,87,232,110,email,promotional,1,1
4540,19,67257,46,212,79,email,promotional,1,1
4541,51,46246,88,8,113,email,informational,1,0
4542,25,45233,93,122,154,email,promotional,1,1
4543,30,66585,4,42,92,social,promotional,1,1
